year,event,noc,medal,iso_code,gdp_per_capita,population,host_noc,is_host,log_gdp_per_capita,log_population
1960,"3,000 metres, Women",FIN,bronze,FIN,1191.85508873415,4429634.0,USA,0,7.083266270381181,15.303827520098062
1960,"50 kilometres, Men",FIN,gold,FIN,1191.85508873415,4429634.0,USA,0,7.083266270381181,15.303827520098062
1960,"Relay, Men",FIN,gold,FIN,1191.85508873415,4429634.0,USA,0,7.083266270381181,15.303827520098062
1960,"Individual, Men",FIN,silver,FIN,1191.85508873415,4429634.0,USA,0,7.083266270381181,15.303827520098062
1960,"50 kilometres, Men",FIN,silver,FIN,1191.85508873415,4429634.0,USA,0,7.083266270381181,15.303827520098062
1960,"Large Hill, Individual, Men",FIN,silver,FIN,1191.85508873415,4429634.0,USA,0,7.083266270381181,15.303827520098062
1960,"Downhill, Men",FRA,bronze,FRA,1306.79629911648,47412964.0,USA,0,7.175333847703071,17.674406251380127
1960,"Slalom, Men",FRA,bronze,FRA,1306.79629911648,47412964.0,USA,0,7.175333847703071,17.674406251380127
1960,"Downhill, Men",FRA,gold,FRA,1306.79629911648,47412964.0,USA,0,7.175333847703071,17.674406251380127
1960,"Slalom, Women",GER,bronze,DEU,1162.12266831735,72814900.0,USA,0,7.058003498378269,18.10343116255447
1960,"Downhill, Women",GER,gold,DEU,1162.12266831735,72814900.0,USA,0,7.058003498378269,18.10343116255447
1960,"Individual, Men",GER,gold,DEU,1162.12266831735,72814900.0,USA,0,7.058003498378269,18.10343116255447
1960,"Large Hill, Individual, Men",GER,gold,DEU,1162.12266831735,72814900.0,USA,0,7.058003498378269,18.10343116255447
1960,"500 metres, Women",GER,gold,DEU,1162.12266831735,72814900.0,USA,0,7.058003498378269,18.10343116255447
1960,"Downhill, Men",GER,silver,DEU,1162.12266831735,72814900.0,USA,0,7.058003498378269,18.10343116255447
1960,"Pairs, Mixed",GER,silver,DEU,1162.12266831735,72814900.0,USA,0,7.058003498378269,18.10343116255447
1960,"1,000 metres, Women",GER,silver,DEU,1162.12266831735,72814900.0,USA,0,7.058003498378269,18.10343116255447
1960,"Giant Slalom, Women",ITA,bronze,ITA,836.905850281885,50199700.0,USA,0,6.729711579433663,17.73151960854848
1960,"5,000 metres, Men",NED,bronze,NLD,1156.38597727767,11486631.0,USA,0,7.053054883881942,16.256694395341796
1960,"Singles, Women",NED,silver,NLD,1156.38597727767,11486631.0,USA,0,7.053054883881942,16.256694395341796
1960,"15 kilometres, Men",NOR,gold,NOR,1451.2850779894,3581239.0,USA,0,7.2802047035998525,15.09121938788724
1960,"10,000 metres, Men",NOR,gold,NOR,1451.2850779894,3581239.0,USA,0,7.2802047035998525,15.09121938788724
1960,"1,500 metres, Men",NOR,gold,NOR,1451.2850779894,3581239.0,USA,0,7.2802047035998525,15.09121938788724
1960,"Relay, Men",NOR,silver,NOR,1451.2850779894,3581239.0,USA,0,7.2802047035998525,15.09121938788724
1960,"Individual, Men",NOR,silver,NOR,1451.2850779894,3581239.0,USA,0,7.2802047035998525,15.09121938788724
1960,"5,000 metres, Men",NOR,silver,NOR,1451.2850779894,3581239.0,USA,0,7.2802047035998525,15.09121938788724
1960,"1,500 metres, Women",POL,bronze,POL,,29637450.0,USA,0,,17.204549322302498
1960,"1,500 metres, Women",POL,silver,POL,,29637450.0,USA,0,,17.204549322302498
1960,"Giant Slalom, Men",SUI,gold,CHE,1954.3113206427,5327827.0,USA,0,7.577793144703437,15.488454020705232
1960,"Giant Slalom, Women",SUI,gold,CHE,1954.3113206427,5327827.0,USA,0,7.577793144703437,15.488454020705232
1960,"50 kilometres, Men",SWE,bronze,SWE,2128.36441205712,7484656.0,USA,0,7.663109082068011,15.828365616195905
1960,"10,000 metres, Men",SWE,bronze,SWE,2128.36441205712,7484656.0,USA,0,7.663109082068011,15.828365616195905
1960,"Individual, Men",SWE,gold,SWE,2128.36441205712,7484656.0,USA,0,7.663109082068011,15.828365616195905
1960,"30 kilometres, Men",SWE,gold,SWE,2128.36441205712,7484656.0,USA,0,7.663109082068011,15.828365616195905
1960,"Relay, Women",SWE,gold,SWE,2128.36441205712,7484656.0,USA,0,7.663109082068011,15.828365616195905
1960,"15 kilometres, Men",SWE,silver,SWE,2128.36441205712,7484656.0,USA,0,7.663109082068011,15.828365616195905
1960,"30 kilometres, Men",SWE,silver,SWE,2128.36441205712,7484656.0,USA,0,7.663109082068011,15.828365616195905
1960,"Singles, Men",TCH,silver,CZE,,9602006.0,USA,0,,16.077482592942648
1960,"Individual, Men",URS,bronze,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"30 kilometres, Men",URS,bronze,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"Relay, Men",URS,bronze,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"10 kilometres, Women",URS,bronze,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"Ice Hockey, Men",URS,bronze,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"Individual, Men",URS,bronze,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"500 metres, Men",URS,bronze,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"1,500 metres, Men",URS,bronze,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"1,000 metres, Women",URS,bronze,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"10 kilometres, Women",URS,gold,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"500 metres, Men",URS,gold,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"5,000 metres, Men",URS,gold,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"1,000 metres, Women",URS,gold,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"1,500 metres, Women",URS,gold,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"3,000 metres, Women",URS,gold,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"1,500 metres, Men",URS,gold,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"10 kilometres, Women",URS,silver,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"Relay, Women",URS,silver,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"10,000 metres, Men",URS,silver,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"500 metres, Women",URS,silver,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"3,000 metres, Women",URS,silver,RUS,,119897000.0,USA,0,,18.602143598834008
1960,"Singles, Women",USA,bronze,USA,2999.86487154495,180671000.0,USA,1,8.006322523817438,19.01218825568802
1960,"Pairs, Mixed",USA,bronze,USA,2999.86487154495,180671000.0,USA,1,8.006322523817438,19.01218825568802
1960,"500 metres, Women",USA,bronze,USA,2999.86487154495,180671000.0,USA,1,8.006322523817438,19.01218825568802
1960,"Singles, Men",USA,gold,USA,2999.86487154495,180671000.0,USA,1,8.006322523817438,19.01218825568802
1960,"Singles, Women",USA,gold,USA,2999.86487154495,180671000.0,USA,1,8.006322523817438,19.01218825568802
1960,"Ice Hockey, Men",USA,gold,USA,2999.86487154495,180671000.0,USA,1,8.006322523817438,19.01218825568802
1960,"Downhill, Women",USA,silver,USA,2999.86487154495,180671000.0,USA,1,8.006322523817438,19.01218825568802
1960,"Giant Slalom, Women",USA,silver,USA,2999.86487154495,180671000.0,USA,1,8.006322523817438,19.01218825568802
1960,"Slalom, Women",USA,silver,USA,2999.86487154495,180671000.0,USA,1,8.006322523817438,19.01218825568802
1960,"500 metres, Men",USA,silver,USA,2999.86487154495,180671000.0,USA,1,8.006322523817438,19.01218825568802
1964,"Giant Slalom, Men",AUT,bronze,AUT,1275.45715281679,7223801.0,AUT,1,7.15105994455725,15.792891826634191
1964,"Downhill, Women",AUT,bronze,AUT,1275.45715281679,7223801.0,AUT,1,7.15105994455725,15.792891826634191
1964,"Singles, Women",AUT,bronze,AUT,1275.45715281679,7223801.0,AUT,1,7.15105994455725,15.792891826634191
1964,"Downhill, Men",AUT,gold,AUT,1275.45715281679,7223801.0,AUT,1,7.15105994455725,15.792891826634191
1964,"Slalom, Men",AUT,gold,AUT,1275.45715281679,7223801.0,AUT,1,7.15105994455725,15.792891826634191
1964,"Downhill, Women",AUT,gold,AUT,1275.45715281679,7223801.0,AUT,1,7.15105994455725,15.792891826634191
1964,"Doubles, Men",AUT,gold,AUT,1275.45715281679,7223801.0,AUT,1,7.15105994455725,15.792891826634191
1964,"Giant Slalom, Men",AUT,silver,AUT,1275.45715281679,7223801.0,AUT,1,7.15105994455725,15.792891826634191
1964,"Downhill, Women",AUT,silver,AUT,1275.45715281679,7223801.0,AUT,1,7.15105994455725,15.792891826634191
1964,"Four, Men",AUT,silver,AUT,1275.45715281679,7223801.0,AUT,1,7.15105994455725,15.792891826634191
1964,"Singles, Women",AUT,silver,AUT,1275.45715281679,7223801.0,AUT,1,7.15105994455725,15.792891826634191
1964,"Doubles, Men",AUT,silver,AUT,1275.45715281679,7223801.0,AUT,1,7.15105994455725,15.792891826634191
1964,"Singles, Women",CAN,bronze,CAN,2561.63849088572,19325000.0,AUT,0,7.848402368240475,16.77691015243776
1964,"Four, Men",CAN,gold,CAN,2561.63849088572,19325000.0,AUT,0,7.848402368240475,16.77691015243776
1964,"Pairs, Mixed",CAN,silver,CAN,2561.63849088572,19325000.0,AUT,0,7.848402368240475,16.77691015243776
1964,"50 kilometres, Men",FIN,bronze,FIN,1725.60483489826,4548543.0,AUT,0,7.453332896936031,15.330317519865613
1964,"Relay, Women",FIN,bronze,FIN,1725.60483489826,4548543.0,AUT,0,7.453332896936031,15.330317519865613
1964,"1,000 metres, Women",FIN,bronze,FIN,1725.60483489826,4548543.0,AUT,0,7.453332896936031,15.330317519865613
1964,"15 kilometres, Men",FIN,gold,FIN,1725.60483489826,4548543.0,AUT,0,7.453332896936031,15.330317519865613
1964,"30 kilometres, Men",FIN,gold,FIN,1725.60483489826,4548543.0,AUT,0,7.453332896936031,15.330317519865613
1964,"Normal Hill, Individual, Men",FIN,gold,FIN,1725.60483489826,4548543.0,AUT,0,7.453332896936031,15.330317519865613
1964,"Relay, Men",FIN,silver,FIN,1725.60483489826,4548543.0,AUT,0,7.453332896936031,15.330317519865613
1964,"5 kilometres, Women",FIN,silver,FIN,1725.60483489826,4548543.0,AUT,0,7.453332896936031,15.330317519865613
1964,"Large Hill, Individual, Men",FIN,silver,FIN,1725.60483489826,4548543.0,AUT,0,7.453332896936031,15.330317519865613
1964,"1,500 metres, Women",FIN,silver,FIN,1725.60483489826,4548543.0,AUT,0,7.453332896936031,15.330317519865613
1964,"Giant Slalom, Men",FRA,gold,FRA,1891.12061521027,49401492.0,AUT,0,7.544924850447873,17.715491184131217
1964,"Giant Slalom, Women",FRA,gold,FRA,1891.12061521027,49401492.0,AUT,0,7.544924850447873,17.715491184131217
1964,"Slalom, Women",FRA,gold,FRA,1891.12061521027,49401492.0,AUT,0,7.544924850447873,17.715491184131217
1964,"Downhill, Men",FRA,silver,FRA,1891.12061521027,49401492.0,AUT,0,7.544924850447873,17.715491184131217
1964,"Slalom, Women",FRA,silver,FRA,1891.12061521027,49401492.0,AUT,0,7.544924850447873,17.715491184131217
1964,"Singles, Men",FRA,silver,FRA,1891.12061521027,49401492.0,AUT,0,7.544924850447873,17.715491184131217
1964,"Giant Slalom, Women",FRA,silver,FRA,1891.12061521027,49401492.0,AUT,0,7.544924850447873,17.715491184131217
1964,"Two, Men",GBR,gold,GBR,1748.2881176141,54000000.0,AUT,0,7.466392369643356,17.80449460452855
1964,"Downhill, Men",GER,bronze,DEU,1637.45522773672,75318337.0,AUT,0,7.400898625295441,18.13723418238043
1964,"Singles, Men",GER,bronze,DEU,1637.45522773672,75318337.0,AUT,0,7.400898625295441,18.13723418238043
1964,"Individual, Men",GER,bronze,DEU,1637.45522773672,75318337.0,AUT,0,7.400898625295441,18.13723418238043
1964,"Singles, Men",GER,gold,DEU,1637.45522773672,75318337.0,AUT,0,7.400898625295441,18.13723418238043
1964,"Singles, Men",GER,gold,DEU,1637.45522773672,75318337.0,AUT,0,7.400898625295441,18.13723418238043
1964,"Singles, Women",GER,gold,DEU,1637.45522773672,75318337.0,AUT,0,7.400898625295441,18.13723418238043
1964,"Singles, Men",GER,silver,DEU,1637.45522773672,75318337.0,AUT,0,7.400898625295441,18.13723418238043
1964,"Singles, Women",GER,silver,DEU,1637.45522773672,75318337.0,AUT,0,7.400898625295441,18.13723418238043
1964,"Pairs, Mixed",GER,silver,DEU,1637.45522773672,75318337.0,AUT,0,7.400898625295441,18.13723418238043
1964,"Two, Men",ITA,bronze,ITA,1271.80119301518,51675350.0,AUT,0,7.148189436885375,17.76049143661028
1964,"Four, Men",ITA,bronze,ITA,1271.80119301518,51675350.0,AUT,0,7.148189436885375,17.76049143661028
1964,"Doubles, Men",ITA,bronze,ITA,1271.80119301518,51675350.0,AUT,0,7.148189436885375,17.76049143661028
1964,"Two, Men",ITA,silver,ITA,1271.80119301518,51675350.0,AUT,0,7.148189436885375,17.76049143661028
1964,"Singles, Women",NED,gold,NLD,1668.33086114697,12127120.0,AUT,0,7.419578921250125,16.31095482486498
1964,"1,500 metres, Men",NED,silver,NLD,1668.33086114697,12127120.0,AUT,0,7.419578921250125,16.31095482486498
1964,"Individual, Men",NOR,bronze,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"Normal Hill, Individual, Men",NOR,bronze,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"Large Hill, Individual, Men",NOR,bronze,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"1,500 metres, Men",NOR,bronze,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"5,000 metres, Men",NOR,bronze,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"10,000 metres, Men",NOR,bronze,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"Individual, Men",NOR,gold,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"Large Hill, Individual, Men",NOR,gold,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"5,000 metres, Men",NOR,gold,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"15 kilometres, Men",NOR,silver,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"30 kilometres, Men",NOR,silver,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"Normal Hill, Individual, Men",NOR,silver,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"5,000 metres, Men",NOR,silver,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"10,000 metres, Men",NOR,silver,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"500 metres, Men",NOR,silver,NOR,1950.69324222931,3694339.0,AUT,0,7.575940097215043,15.122312205969225
1964,"3,000 metres, Women",PRK,silver,PRK,,,AUT,0,,
1964,"15 kilometres, Men",SWE,bronze,SWE,2961.02884624727,7661354.0,AUT,0,7.993292070116707,15.85169928849823
1964,"50 kilometres, Men",SWE,gold,SWE,2961.02884624727,7661354.0,AUT,0,7.993292070116707,15.85169928849823
1964,"Relay, Men",SWE,gold,SWE,2961.02884624727,7661354.0,AUT,0,7.993292070116707,15.85169928849823
1964,"10,000 metres, Men",SWE,gold,SWE,2961.02884624727,7661354.0,AUT,0,7.993292070116707,15.85169928849823
1964,"50 kilometres, Men",SWE,silver,SWE,2961.02884624727,7661354.0,AUT,0,7.993292070116707,15.85169928849823
1964,"Relay, Women",SWE,silver,SWE,2961.02884624727,7661354.0,AUT,0,7.993292070116707,15.85169928849823
1964,"Ice Hockey, Men",SWE,silver,SWE,2961.02884624727,7661354.0,AUT,0,7.993292070116707,15.85169928849823
1964,"Ice Hockey, Men",TCH,bronze,CZE,,9727804.0,AUT,0,,16.090498734958796
1964,"30 kilometres, Men",URS,bronze,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"Relay, Men",URS,bronze,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"5 kilometres, Women",URS,bronze,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"10 kilometres, Women",URS,bronze,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"500 metres, Women",URS,bronze,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"1,500 metres, Women",URS,bronze,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"Individual, Men",URS,gold,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"5 kilometres, Women",URS,gold,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"10 kilometres, Women",URS,gold,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"Relay, Women",URS,gold,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"Pairs, Mixed",URS,gold,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"Ice Hockey, Men",URS,gold,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"1,500 metres, Men",URS,gold,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"500 metres, Women",URS,gold,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"1,000 metres, Women",URS,gold,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"1,500 metres, Women",URS,gold,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"3,000 metres, Women",URS,gold,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"Individual, Men",URS,silver,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"10 kilometres, Women",URS,silver,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"Individual, Men",URS,silver,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"500 metres, Women",URS,silver,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"1,000 metres, Women",URS,silver,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"500 metres, Men",URS,silver,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"3,000 metres, Women",URS,silver,RUS,,125345000.0,AUT,0,,18.64658049346029
1964,"Slalom, Men",USA,bronze,USA,3565.31443016356,191889000.0,AUT,0,8.17900752816344,19.07242763781336
1964,"Slalom, Women",USA,bronze,USA,3565.31443016356,191889000.0,AUT,0,8.17900752816344,19.07242763781336
1964,"Singles, Men",USA,bronze,USA,3565.31443016356,191889000.0,AUT,0,8.17900752816344,19.07242763781336
1964,"Pairs, Mixed",USA,bronze,USA,3565.31443016356,191889000.0,AUT,0,8.17900752816344,19.07242763781336
1964,"500 metres, Men",USA,gold,USA,3565.31443016356,191889000.0,AUT,0,8.17900752816344,19.07242763781336
1964,"Slalom, Men",USA,silver,USA,3565.31443016356,191889000.0,AUT,0,8.17900752816344,19.07242763781336
1964,"Giant Slalom, Women",USA,silver,USA,3565.31443016356,191889000.0,AUT,0,8.17900752816344,19.07242763781336
1968,"Giant Slalom, Men",AUT,bronze,AUT,1685.66211669148,7415403.0,FRA,0,7.429913713194159,15.819069881369275
1968,"Slalom, Men",AUT,bronze,AUT,1685.66211669148,7415403.0,FRA,0,7.429913713194159,15.819069881369275
1968,"Downhill, Women",AUT,bronze,AUT,1685.66211669148,7415403.0,FRA,0,7.429913713194159,15.819069881369275
1968,"Normal Hill, Individual, Men",AUT,bronze,AUT,1685.66211669148,7415403.0,FRA,0,7.429913713194159,15.819069881369275
1968,"Downhill, Women",AUT,gold,AUT,1685.66211669148,7415403.0,FRA,0,7.429913713194159,15.819069881369275
1968,"Singles, Men",AUT,gold,AUT,1685.66211669148,7415403.0,FRA,0,7.429913713194159,15.819069881369275
1968,"Singles, Men",AUT,gold,AUT,1685.66211669148,7415403.0,FRA,0,7.429913713194159,15.819069881369275
1968,"Slalom, Men",AUT,silver,AUT,1685.66211669148,7415403.0,FRA,0,7.429913713194159,15.819069881369275
1968,"Four, Men",AUT,silver,AUT,1685.66211669148,7415403.0,FRA,0,7.429913713194159,15.819069881369275
1968,"Doubles, Men",AUT,silver,AUT,1685.66211669148,7415403.0,FRA,0,7.429913713194159,15.819069881369275
1968,"Normal Hill, Individual, Men",AUT,silver,AUT,1685.66211669148,7415403.0,FRA,0,7.429913713194159,15.819069881369275
1968,"Ice Hockey, Men",CAN,bronze,CAN,3473.23722551871,20744000.0,FRA,0,8.152842356060273,16.847767606200637
1968,"Giant Slalom, Women",CAN,gold,CAN,3473.23722551871,20744000.0,FRA,0,8.152842356060273,16.847767606200637
1968,"Slalom, Women",CAN,silver,CAN,3473.23722551871,20744000.0,FRA,0,8.152842356060273,16.847767606200637
1968,"30 kilometres, Men",FIN,bronze,FIN,1927.29380452918,4626469.0,FRA,0,7.563872124114242,15.347304500119217
1968,"Relay, Men",FIN,bronze,FIN,1927.29380452918,4626469.0,FRA,0,7.563872124114242,15.347304500119217
1968,"1,500 metres, Women",FIN,gold,FIN,1927.29380452918,4626469.0,FRA,0,7.563872124114242,15.347304500119217
1968,"15 kilometres, Men",FIN,silver,FIN,1927.29380452918,4626469.0,FRA,0,7.563872124114242,15.347304500119217
1968,"3,000 metres, Women",FIN,silver,FIN,1927.29380452918,4626469.0,FRA,0,7.563872124114242,15.347304500119217
1968,"Slalom, Women",FRA,bronze,FRA,2518.15825593491,51112980.0,FRA,1,7.831283062484331,17.749549034660095
1968,"Singles, Men",FRA,bronze,FRA,2518.15825593491,51112980.0,FRA,1,7.831283062484331,17.749549034660095
1968,"Downhill, Men",FRA,gold,FRA,2518.15825593491,51112980.0,FRA,1,7.831283062484331,17.749549034660095
1968,"Giant Slalom, Men",FRA,gold,FRA,2518.15825593491,51112980.0,FRA,1,7.831283062484331,17.749549034660095
1968,"Slalom, Men",FRA,gold,FRA,2518.15825593491,51112980.0,FRA,1,7.831283062484331,17.749549034660095
1968,"Slalom, Women",FRA,gold,FRA,2518.15825593491,51112980.0,FRA,1,7.831283062484331,17.749549034660095
1968,"Downhill, Men",FRA,silver,FRA,2518.15825593491,51112980.0,FRA,1,7.831283062484331,17.749549034660095
1968,"Downhill, Women",FRA,silver,FRA,2518.15825593491,51112980.0,FRA,1,7.831283062484331,17.749549034660095
1968,"Giant Slalom, Women",FRA,silver,FRA,2518.15825593491,51112980.0,FRA,1,7.831283062484331,17.749549034660095
1968,"Pairs, Mixed",FRG,bronze,DEU,2025.08159465853,77294314.0,FRA,0,7.613365272387405,18.16313095328424
1968,"Doubles, Men",FRG,bronze,DEU,2025.08159465853,77294314.0,FRA,0,7.613365272387405,18.16313095328424
1968,"Singles, Women",FRG,bronze,DEU,2025.08159465853,77294314.0,FRA,0,7.613365272387405,18.16313095328424
1968,"Individual, Men",FRG,gold,DEU,2025.08159465853,77294314.0,FRA,0,7.613365272387405,18.16313095328424
1968,"500 metres, Men",FRG,gold,DEU,2025.08159465853,77294314.0,FRA,0,7.613365272387405,18.16313095328424
1968,"Two, Men",FRG,silver,DEU,2025.08159465853,77294314.0,FRA,0,7.613365272387405,18.16313095328424
1968,"Singles, Women",FRG,silver,DEU,2025.08159465853,77294314.0,FRA,0,7.613365272387405,18.16313095328424
1968,"Singles, Men",GDR,bronze,DEU,2025.08159465853,77294314.0,FRA,0,7.613365272387405,18.16313095328424
1968,"Individual, Men",GDR,bronze,DEU,2025.08159465853,77294314.0,FRA,0,7.613365272387405,18.16313095328424
1968,"Doubles, Men",GDR,gold,DEU,2025.08159465853,77294314.0,FRA,0,7.613365272387405,18.16313095328424
1968,"Singles, Women",GDR,silver,DEU,2025.08159465853,77294314.0,FRA,0,7.613365272387405,18.16313095328424
1968,"Singles, Men",GDR,silver,DEU,2025.08159465853,77294314.0,FRA,0,7.613365272387405,18.16313095328424
1968,"Two, Men",ITA,gold,ITA,1718.49646427147,53235750.0,FRA,0,7.449205038837362,17.790240721107228
1968,"Four, Men",ITA,gold,ITA,1718.49646427147,53235750.0,FRA,0,7.449205038837362,17.790240721107228
1968,"30 kilometres, Men",ITA,gold,ITA,1718.49646427147,53235750.0,FRA,0,7.449205038837362,17.790240721107228
1968,"Singles, Women",ITA,gold,ITA,1718.49646427147,53235750.0,FRA,0,7.449205038837362,17.790240721107228
1968,"5,000 metres, Men",NED,bronze,NLD,2364.3594192663,12729721.0,FRA,0,7.768262405576017,16.359450053561286
1968,"1,500 metres, Women",NED,bronze,NLD,2364.3594192663,12729721.0,FRA,0,7.768262405576017,16.359450053561286
1968,"3,000 metres, Women",NED,bronze,NLD,2364.3594192663,12729721.0,FRA,0,7.768262405576017,16.359450053561286
1968,"1,500 metres, Men",NED,gold,NLD,2364.3594192663,12729721.0,FRA,0,7.768262405576017,16.359450053561286
1968,"1,000 metres, Women",NED,gold,NLD,2364.3594192663,12729721.0,FRA,0,7.768262405576017,16.359450053561286
1968,"3,000 metres, Women",NED,gold,NLD,2364.3594192663,12729721.0,FRA,0,7.768262405576017,16.359450053561286
1968,"5,000 metres, Men",NED,silver,NLD,2364.3594192663,12729721.0,FRA,0,7.768262405576017,16.359450053561286
1968,"1,500 metres, Women",NED,silver,NLD,2364.3594192663,12729721.0,FRA,0,7.768262405576017,16.359450053561286
1968,"1,500 metres, Men",NED,silver,NLD,2364.3594192663,12729721.0,FRA,0,7.768262405576017,16.359450053561286
1968,"10 kilometres, Women",NOR,bronze,NOR,2679.71300438189,3816486.0,FRA,0,7.893464979853377,15.154840661931477
1968,"Large Hill, Individual, Men",NOR,bronze,NOR,2679.71300438189,3816486.0,FRA,0,7.893464979853377,15.154840661931477
1968,"Individual, Men",NOR,gold,NOR,2679.71300438189,3816486.0,FRA,0,7.893464979853377,15.154840661931477
1968,"15 kilometres, Men",NOR,gold,NOR,2679.71300438189,3816486.0,FRA,0,7.893464979853377,15.154840661931477
1968,"50 kilometres, Men",NOR,gold,NOR,2679.71300438189,3816486.0,FRA,0,7.893464979853377,15.154840661931477
1968,"Relay, Men",NOR,gold,NOR,2679.71300438189,3816486.0,FRA,0,7.893464979853377,15.154840661931477
1968,"Relay, Women",NOR,gold,NOR,2679.71300438189,3816486.0,FRA,0,7.893464979853377,15.154840661931477
1968,"5,000 metres, Men",NOR,gold,NOR,2679.71300438189,3816486.0,FRA,0,7.893464979853377,15.154840661931477
1968,"Relay, Men",NOR,silver,NOR,2679.71300438189,3816486.0,FRA,0,7.893464979853377,15.154840661931477
1968,"30 kilometres, Men",NOR,silver,NOR,2679.71300438189,3816486.0,FRA,0,7.893464979853377,15.154840661931477
1968,"10 kilometres, Women",NOR,silver,NOR,2679.71300438189,3816486.0,FRA,0,7.893464979853377,15.154840661931477
1968,"10,000 metres, Men",NOR,silver,NOR,2679.71300438189,3816486.0,FRA,0,7.893464979853377,15.154840661931477
1968,"500 metres, Men",NOR,silver,NOR,2679.71300438189,3816486.0,FRA,0,7.893464979853377,15.154840661931477
1968,"1,500 metres, Men",NOR,silver,NOR,2679.71300438189,3816486.0,FRA,0,7.893464979853377,15.154840661931477
1968,"Two, Men",ROU,bronze,ROU,,19799831.0,FRA,0,,16.801183960274802
1968,"Downhill, Men",SUI,bronze,CHE,3413.49358157003,6067714.0,FRA,0,8.135491556548974,15.618492485841436
1968,"Giant Slalom, Women",SUI,bronze,CHE,3413.49358157003,6067714.0,FRA,0,8.135491556548974,15.618492485841436
1968,"Four, Men",SUI,bronze,CHE,3413.49358157003,6067714.0,FRA,0,8.135491556548974,15.618492485841436
1968,"50 kilometres, Men",SUI,bronze,CHE,3413.49358157003,6067714.0,FRA,0,8.135491556548974,15.618492485841436
1968,"Giant Slalom, Men",SUI,silver,CHE,3413.49358157003,6067714.0,FRA,0,8.135491556548974,15.618492485841436
1968,"Individual, Men",SUI,silver,CHE,3413.49358157003,6067714.0,FRA,0,8.135491556548974,15.618492485841436
